IDPERSONA,CLUSTER,PERFIL_NOMBRE,TIPOEMPLEADO_ACTUAL_DESC,SUBGRUPO,NUM_TITULACIONES,NUM_TIT_BACHILLERATO,NUM_TIT_CUARTO_NIVEL,NUM_TIT_TERCER_NIVEL,NUM_CAPACITACIONES,SUMA_DURACION_CAPACITACIONES,NUM_CAPACITACIONES_APROBACION,NUM_CAPACITACIONES_VIRTUAL,NUM_CAPACITACIONES_PRESENCIAL,NUM_CERTIFICACIONES,SUMA_DURACION_CERTIFICACIONES,NUM_PONENCIAS,SUMA_DURACION_PONENCIAS,NUM_CURSOS,NUM_PERIODOS_DOCENCIA,TOTAL_HORAS_DOCENCIA,TOTAL_ESTUDIANTES,PROMEDIO_ESTUDIANTES_POR_CURSO,NUM_ACTIVIDADES_POLITECNICAS,NUM_ACTIVIDADES_T1,NUM_ACTIVIDADES_T2,NUM_ACTIVIDADES_T3,TOTAL_HORAS_POLITECNICAS,NUM_EXPERIENCIAS_EXTERNAS,NUM_EXPERIENCIAS_ACADEMICAS,NUM_EXPERIENCIAS_ADMINISTRATIVAS,NUM_EXPERIENCIAS_POR_CLASIFICAR,NUM_EXPERIENCIAS_ROL_PROFESOR,NUM_IDIOMAS,NUM_IDIOMAS_NO_NATIVOS,NUM_IDIOMAS_CON_NIVELMCER,NUM_EVALUACIONES,PROMEDIO_HETEROEVALUACION,TOTAL_REGISTRADOS,TOTAL_EVALUADOS,COBERTURA_EVALUACION,NUM_RECONOCIMIENTOS,NUM_TIPOS_RECONOCIMIENTO_DISTINTOS,NUM_PROYECTOS_GRADO_DIRIGIDOS,NUM_PROGRAMAS_TITULACION_DISTINTOS,NUM_PROYECTOS_INVESTIGACION,NUM_PROYECTOS_ACTIVOS,NUM_PROYECTOS_FINALIZADOS,NUM_PROYECTOS_COMO_DIRECTOR,NUM_PROYECTOS_COMO_CODIRECTOR,NUM_PROYECTOS_COMO_PARTICIPANTE,NUM_PROYECTOS_VINCULACION,NUM_VINCULACION_TUTOR,NUM_VINCULACION_DIRECTOR_PROYECTO,NUM_VINCULACION_DIRECTOR_PROGRAMA,NUM_PUBLICACIONES,NUM_PUBLICACIONES_INDEXADAS,NUM_PUBLICACIONES_REVISION_PARES,NUM_PUBLICACIONES_Q1,NUM_PUBLICACIONES_Q2,N_REGISTROS_HISTORIAL,N_CONTRATOS_TOTAL,N_CARGOS_DISTINTOS,CARGO_MAS_FRECUENTE,MULTIPLES_CARGOS_MISMO_ANIO,N_UNIDADES_DISTINTAS,N_FACULTADES_DISTINTAS,PASO_POR_RECTORADO,N_REGIMENES_DISTINTOS,REGIMEN_INICIAL_DESC,REGIMEN_ACTUAL_DESC,ES_DOCENTE_ADMIN_MIXTO,ANIOS_EXPERIENCIA_DOCENTE,ANIOS_EXPERIENCIA_ADMINISTRATIVO,DEDICACION_DOCENTE_ACTUAL,DEDICACION_DOCENTE_MAS_FRECUENTE,N_DEDICACIONES_DOCENTE_DISTINTAS,PROPORCION_CONTRATOS_FINALIZADOS,VIGENTE_ACTUALMENTE,ANTIGUEDAD_EFECTIVA_ANIOS,ANTIGUEDAD_CALENDARIO_ANIOS,N_REINGRESOS,NIVEL_ACADEMICO_MAXIMO,PROPORCION_CAPACITACIONES_APROBADAS,HORAS_PROMEDIO_POR_ACTIVIDAD_POLITECNICA,NUM_PUBLICACIONES_POR_ANIO,NUM_PROYECTOS_INVESTIGACION_POR_ANIO,N_REGISTROS_TEXTO,N_FUENTES_DISTINTAS,LONGITUD_TOTAL_CARACTERES,CARGO_ACTUAL,UNIDAD_ACTUAL_NOMBRE,VIGENTE_TRAMO_ESTRUCTURAL,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_ES_CONTRATO_PUNTUAL_VIGENTE
75611,0,Asistencia secretarial / oficina,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,1.0,0.0,0.0,1.0,17.0,308.65,15.0,16.0,1.0,2.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,ASISTENTE DE SOPORTE TÉCNICO,False,1.0,1.0,False,1.0,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,False,0.0,2.81,,,0.0,0.0,False,0.97,2.66,11.0,tercer_nivel,0.8823529411764706,,,,19.0,3.0,641.0,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,False,,,2.7,,-0.0,1.0,,False,2.7,False,,False
650129,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,2.0,1.0,0.0,1.0,9.0,79.5,1.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,1114.53,528.0,40.62,16.0,12.0,11.0,13.0,2968.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,13.0,88.47,528.0,479.0,0.9072,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,TÉCNICO DOCENTE 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,2.02,0.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,1.93,1.93,0.0,tercer_nivel,0.1111111111111111,185.5,0.0,0.0,14.0,3.0,468.0,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,False,,,1.93,,-0.0,0.0,,False,1.93,False,,False
75701,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,2.0,0.0,1.0,1.0,12.0,478.0,7.0,9.0,3.0,1.0,40.0,0.0,0.0,4.0,2.0,247.3,78.0,19.5,7.0,3.0,5.0,1.0,4800.0,6.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,94.79,78.0,72.0,0.9231,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,11.0,2.0,0.0,4.0,1.0,11.0,8.0,5.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),True,4.0,1.0,False,2.0,CONTRATO CIVIL,CONTRATO CIVIL,True,1.28,1.65,Tiempo Completo,Tiempo Completo,1.0,0.78,True,2.2,4.26,4.0,cuarto_nivel,0.5833333333333334,685.7142857142857,5.0,3.1818181818181817,39.0,7.0,3233.0,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,True,False,,,0.24,0.54,-0.0,0.0,,False,0.57,False,,False
649917,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,1.0,0.0,1.0,9.0,346.0,8.0,8.0,0.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,False,1.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,4.31,,,0.0,0.8,True,4.31,4.38,4.0,tercer_nivel,0.8888888888888888,,0.0,0.0,12.0,3.0,426.0,,,,False,,,,,,,,False,,False,,False
654463,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SERVICIOS PROFESIONALES - ACTIVIDADES DE CAPACITACIÓN,False,1.0,0.0,True,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,0.99,,,0.0,1.0,False,0.99,0.99,0.0,tercer_nivel,,,,,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
75751,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2.0,0.0,1.0,1.0,14.0,401.0,7.0,13.0,1.0,12.0,153.5,0.0,0.0,92.0,8.0,3495.7200000000003,539.0,5.86,32.0,25.0,23.0,8.0,3252.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,81.0,95.83,503.0,480.0,0.9543,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,4.0,TÉCNICO DOCENTE 1 (TC),True,1.0,1.0,False,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,3.27,0.0,Medio Tiempo,Tiempo Completo,3.0,0.89,True,3.11,3.33,1.0,cuarto_nivel,0.5,101.625,0.0,0.0,54.0,5.0,3167.0,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,False,,,0.76,0.82,0.6541,0.0,,False,0.37,False,,False
645153,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,3.0,1.0,1.0,1.0,28.0,598.5,15.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,9.0,9.0,3.0,9240.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,18.0,11.0,6.0,TÉCNICO DE LABORATORIO 4 (TC),True,3.0,1.0,False,2.0,CONTRATO CIVIL,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,4.45,2.63,Medio Tiempo,Tiempo Completo,3.0,1.0,False,6.05,8.08,4.0,cuarto_nivel,0.5357142857142857,1026.6666666666667,0.8264462809917356,0.6611570247933884,42.0,5.0,2978.0,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES,False,False,,,1.87,1.17,-0.0,0.0,,False,0.33,False,,False
76069,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,1.0,0.0,0.0,1.0,4.0,108.29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,3520.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,6.0,2.0,11.0,4.0,3.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),True,2.0,0.0,False,2.0,CONTRATO CIVIL,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,1.49,1.6,Tiempo Completo,Tiempo Completo,1.0,1.0,False,2.62,2.64,2.0,tercer_nivel,0.0,1760.0,3.4351145038167936,1.5267175572519085,17.0,3.0,2394.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO ECUATORIANO DE INVESTIGACIÓN Y DESARROLLO EN NANOTECNOLOGÍA,False,False,,,1.41,,-0.0,0.0,,False,1.41,False,,False
98311,10,Servicios generales / oficios,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,1.0,1.0,0.0,0.0,3.0,42.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,JARDINERO/TRABAJADOR DEL DEPARTAMENTO DE GESTIÒN AMBIENTAL,False,2.0,1.0,False,2.0,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,CT - CODIGO DE TRABAJO,False,0.0,6.19,,,0.0,1.0,False,5.84,5.84,0.0,bachillerato,0.6666666666666666,,0.0,0.0,4.0,2.0,98.0,JARDINERO/TRABAJADOR DEL DEPARTAMENTO DE GESTIÒN AMBIENTAL,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,False,,,5.84,,-0.0,1.0,,False,4.23,False,,False
76092,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,2.0,1.0,0.0,1.0,4.0,102.0,0.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,2.0,5440.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,2.34,0.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,2.3,2.3,0.0,tercer_nivel,0.0,1813.3333333333333,0.0,0.8695652173913044,8.0,3.0,654.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,False,,,2.3,,-0.0,0.0,,False,2.3,False,,False
649875,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,24.0,203.0,10.0,12.0,12.0,2.0,16.0,0.0,0.0,7.0,5.0,908.72,201.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.36,201.0,195.0,0.9701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,2.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,True,2.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,True,1.44,6.6,Tiempo Parcial,Tiempo Parcial,1.0,0.86,True,6.61,6.69,6.0,cuarto_nivel,0.4166666666666667,,0.0,0.0,26.0,3.0,1381.0,,,,False,,,,,,,,False,,False,,False
649634,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,3.0,1.0,1.0,1.0,4.0,336.0,0.0,3.0,1.0,5.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,True,2.0,0.0,False,2.0,CONTRATO CIVIL,CONTRATO CIVIL,True,0.22,5.03,Medio Tiempo,Medio Tiempo,1.0,0.86,True,5.03,5.11,5.0,cuarto_nivel,0.0,,0.0,0.0,10.0,3.0,525.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD,False,False,,,0.22,,-0.0,0.0,,False,0.22,False,,True
76072,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,3.0,1.0,1.0,1.0,7.0,73.1,7.0,7.0,0.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,3.0,1.0,3520.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,0.94,0.0,Tiempo Completo,Tiempo Completo,1.0,0.5,True,0.94,0.94,0.0,cuarto_nivel,1.0,1173.3333333333333,,,11.0,3.0,568.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,False,,,0.95,,-0.0,0.0,,False,0.95,False,,False
647734,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,False,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,0.42,,,0.0,1.0,False,0.42,0.42,0.0,tercer_nivel,,,,,2.0,1.0,43.0,,,,False,,,,,,,,False,,False,,False
648775,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,2.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,800.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,0.11,0.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,0.11,0.11,0.0,tercer_nivel,0.0,800.0,,,4.0,3.0,220.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,False,,,0.11,,-0.0,0.0,,False,0.11,False,,False
75561,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,1.0,0.0,1.0,10.0,287.0,8.0,10.0,0.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,False,1.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,1.15,,,0.0,0.5,True,1.15,1.16,1.0,tercer_nivel,0.8,,0.0,0.0,16.0,3.0,676.0,,,,False,,,,,,,,False,,False,,False
647795,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,False,1.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,0.51,,,0.0,1.0,False,0.51,0.51,0.0,tercer_nivel,,,,,6.0,2.0,1039.0,,,,False,,,,,,,,False,,False,,False
649592,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,3.0,1.0,1.0,1.0,7.0,239.0,2.0,5.0,1.0,2.0,185.0,0.0,0.0,1.0,1.0,84.68,15.0,15.0,7.0,6.0,6.0,5.0,10480.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,92.71,15.0,14.0,0.9333,2.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,4.0,0.0,23.0,1.0,1.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,5.03,0.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,4.83,4.83,0.0,cuarto_nivel,0.2857142857142857,1497.142857142857,1.8633540372670807,1.6563146997929603,29.0,6.0,2406.0,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,False,,,4.82,,-0.0,0.0,,False,4.82,False,,False
78314,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,5.0,1.0,3.0,1.0,46.0,884.0,28.0,46.0,0.0,12.0,815.0,0.0,0.0,76.0,10.0,4669.610000000001,1123.0,14.78,46.0,24.0,39.0,20.0,5120.0,5.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,59.0,96.49,782.0,731.0,0.9348,3.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,10.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0,3.0,TÉCNICO DOCENTE 1 (TC),True,2.0,1.0,False,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,4.5,0.5,Tiempo Completo,Tiempo Completo,1.0,0.88,True,4.41,4.94,1.0,cuarto_nivel,0.6086956521739131,111.30434782608695,0.6802721088435374,0.9070294784580498,90.0,7.0,5999.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,False,,,2.21,0.16,0.6867,0.0,,False,1.96,False,,False
