CLUSTER,FEATURE,VALUE_CLUSTER,VALUE_GLOBAL,DIFFERENCE,IMPORTANCE,INTERPRETACION
0,NUM_ACTIVIDADES_T2,0.0,2.0,-2.0,0.09503615428626429,Mediana de NUM_ACTIVIDADES_T2 por debajo del promedio institucional (0 vs 2).
0,SUMA_DURACION_CAPACITACIONES,353.0,290.0,63.0,0.0925931510587139,Mediana de SUMA_DURACION_CAPACITACIONES por encima del promedio institucional (353 vs 290).
0,VIGENTE_TRAMO_ESTRUCTURAL,0.5885714285714285,0.5004038772213247,0.08816755135010379,0.08816755135010379,"59% del cluster cumple VIGENTE_TRAMO_ESTRUCTURAL, frente a 50% a nivel global."
0,VIGENTE_ACTUALMENTE,0.1657142857142857,0.24717285945072698,-0.08145857373644128,0.08145857373644128,"17% del cluster cumple VIGENTE_ACTUALMENTE, frente a 25% a nivel global."
0,NUM_ACTIVIDADES_T3,0.0,1.0,-1.0,0.08101889398031319,Mediana de NUM_ACTIVIDADES_T3 por debajo del promedio institucional (0 vs 1).
0,TUVO_SUBROGACION,0.0,0.07067851373182553,-0.07067851373182553,0.07067851373182553,"0% del cluster cumple TUVO_SUBROGACION, frente a 7% a nivel global."
0,N_CONTRATOS_TOTAL,4.0,5.0,-1.0,0.060463285635414026,Mediana de N_CONTRATOS_TOTAL por debajo del promedio institucional (4 vs 5).
0,ES_TRAYECTORIA_ESTABLE,0.5942857142857143,0.6518578352180937,-0.0575721209323794,0.0575721209323794,"59% del cluster cumple ES_TRAYECTORIA_ESTABLE, frente a 65% a nivel global."
0,UNIDAD_ACTUAL_ESTRUCTURAL,0.05142857142857143,0.10783521809369952,-0.05640664666512809,0.05640664666512809,Categoría predominante en el cluster: 'FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS' (8%); a nivel global la más común es 'FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS' (11%).
0,UNIDAD_ACTUAL_NOMBRE,0.05142857142857143,0.09612277867528271,-0.04469420724671128,0.04469420724671128,Categoría predominante en el cluster: 'FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS' (8%); a nivel global la más común es 'FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS' (10%).
0,CARGO_PUNTUAL_VIGENTE,0.9771428571428571,0.947092084006462,0.030050773136395037,0.030050773136395037,Categoría predominante en el cluster: 'SIN_DATO' (98%); a nivel global la más común es 'SIN_DATO' (95%).
0,UNIDAD_PUNTUAL_VIGENTE,0.9771428571428571,0.947092084006462,0.030050773136395037,0.030050773136395037,Categoría predominante en el cluster: 'SIN_DATO' (98%); a nivel global la más común es 'SIN_DATO' (95%).
0,CATEGORIA_PUNTUAL_VIGENTE,0.9771428571428571,0.947092084006462,0.030050773136395037,0.030050773136395037,Categoría predominante en el cluster: 'SIN_DATO' (98%); a nivel global la más común es 'SIN_DATO' (95%).
0,TIPOEMPLEADO_PUNTUAL_VIGENTE,0.9771428571428571,0.947092084006462,0.030050773136395037,0.030050773136395037,Categoría predominante en el cluster: 'SIN_DATO' (98%); a nivel global la más común es 'SIN_DATO' (95%).
0,PASO_POR_RECTORADO,0.09714285714285714,0.0747172859450727,0.022425571197784447,0.022425571197784447,"10% del cluster cumple PASO_POR_RECTORADO, frente a 7% a nivel global."
0,TUVO_TRANSICION_DD_A_AA,0.022857142857142857,0.03715670436187399,-0.01429956150473113,0.01429956150473113,"2% del cluster cumple TUVO_TRANSICION_DD_A_AA, frente a 4% a nivel global."
0,SUMA_DURACION_CERTIFICACIONES,1.0,0.0,1.0,0.000674836343415875,Mediana de SUMA_DURACION_CERTIFICACIONES por encima del promedio institucional (1 vs 0).
0,NUM_TITULACIONES,2.0,2.0,0.0,0.0,Mediana de NUM_TITULACIONES en línea con del promedio institucional (2 vs 2).
0,NUM_TIT_TERCER_NIVEL,1.0,1.0,0.0,0.0,Mediana de NUM_TIT_TERCER_NIVEL en línea con del promedio institucional (1 vs 1).
