IDPERSONA,PC1,PC2
64241,-1.3928089808012025,-0.36552034273394274
98968,-4.059420261533626,-1.4857546282439047
663950,-4.903621141070436,-2.9607271958337384
98972,-3.9662058611715048,0.10824937831014947
1476,-3.0475940723822266,3.2668034384723597
1485,-2.1071253447269376,5.850841819981707
654588,-4.438324152393301,0.19028083554998854
658685,-5.006621881412603,-1.7457162864652334
988,12.655621805559491,-0.9916664261375914
659651,-5.648905174107667,-2.796487409653387
22783,-1.2369101252653936,2.0916328123940744
11234,3.836300008303734,1.599620645875677
67869,-1.3048167600223295,3.785884422379895
658689,-4.8774080829955775,-1.7977543115316432
29289,13.15363235543213,-1.608487797414005
1472,14.322086155916839,3.9696760343255044
98026,-3.9200903871886106,-2.079624351803507
1335,7.120792895167931,0.15665553234412075
652564,-2.1407541959882015,-2.2880099662618916
23552,11.501084498127097,-0.9073675610059745
23942,-4.0074511403742195,0.5597720897830445
1230,11.22688360377069,0.011679997842248633
24170,-5.65929720116486,-2.456854896566075
8558,-2.1406010962717286,5.609887762928158
81019,-2.978906445811886,-0.3073364567274303
1373,10.694672392221825,1.1427000088246604
658681,-6.3309732667526175,-2.837777456773336
1530,-2.5238105131912616,3.4199775615571415
7308,9.890001725261696,1.7300137288454474
662845,-4.846214227037769,-0.6716435904976404
662838,-4.532911659018859,-2.5473078127496334
651120,13.868277495445913,-1.8663936207044403
644047,1.481018322499267,-0.6792689141824998
76592,-3.440378167254807,-1.6805701901467376
8335,0.9418108352482514,-2.429029429572788
649245,12.986187334815412,0.03928067471341143
1211,13.198079098300601,1.1970827648967246
24059,-5.1058011213120755,-0.7470180604984872
