IDPERSONA,RAMA,PC1,PC2
64414,ADMINISTRATIVO,0.11690842360258102,-0.07208610326051712
64483,ADMINISTRATIVO,-0.049855004996061325,0.001356410444714129
65182,ADMINISTRATIVO,-0.043849147856235504,0.0874350517988205
65520,ADMINISTRATIVO,0.11584922671318054,-0.0076564280316233635
65521,ADMINISTRATIVO,0.06768576800823212,0.0363064706325531
65530,ADMINISTRATIVO,-0.08028194308280945,0.023426711559295654
65904,ADMINISTRATIVO,0.16810725629329681,-0.034635793417692184
66284,ADMINISTRATIVO,0.04733235761523247,0.033125340938568115
66304,ADMINISTRATIVO,0.12814980745315552,0.07118304818868637
66546,ADMINISTRATIVO,-0.031553346663713455,-0.07615695148706436
66602,ADMINISTRATIVO,0.13736481964588165,-0.09230990707874298
67520,ADMINISTRATIVO,-0.19216355681419373,-0.04007384553551674
67737,ADMINISTRATIVO,0.00518936337903142,0.1027817651629448
67810,ADMINISTRATIVO,-0.03061302937567234,-0.11754274368286133
67845,ADMINISTRATIVO,0.17979173362255096,0.12026263773441315
67848,ADMINISTRATIVO,0.14549598097801208,0.08046901971101761
67869,ADMINISTRATIVO,0.13119199872016907,0.10201635956764221
67874,ADMINISTRATIVO,0.0014752378920093179,0.11653848737478256
68354,ADMINISTRATIVO,-0.0159014742821455,0.06828296184539795
68801,ADMINISTRATIVO,0.18257959187030792,-0.11433598399162292
69235,ADMINISTRATIVO,0.1270415186882019,0.012610943987965584
69247,ADMINISTRATIVO,0.1510659009218216,-0.035346101969480515
69756,ADMINISTRATIVO,-0.021119898185133934,-0.06792716681957245
70235,ADMINISTRATIVO,0.0036631268449127674,-0.021184800192713737
71027,ADMINISTRATIVO,0.06325524300336838,-0.040804363787174225
73369,ADMINISTRATIVO,0.14201270043849945,0.13837043941020966
73422,ADMINISTRATIVO,-0.016583556309342384,0.12938211858272552
73526,ADMINISTRATIVO,0.1700923889875412,-0.08372563868761063
73533,ADMINISTRATIVO,0.022993894293904305,-0.0076629482209682465
73548,ADMINISTRATIVO,0.03766987472772598,0.11643148213624954
73563,ADMINISTRATIVO,0.10178326815366745,0.004599431995302439
73618,ADMINISTRATIVO,0.10397254675626755,-0.02773633971810341
73639,ADMINISTRATIVO,0.11566704511642456,-0.07314527779817581
73646,ADMINISTRATIVO,0.1124032661318779,-0.01858542673289776
73677,ADMINISTRATIVO,0.003940662834793329,-0.08019877225160599
73683,ADMINISTRATIVO,0.05336107313632965,-0.004738051909953356
73724,ADMINISTRATIVO,0.060658469796180725,0.09991732984781265
73742,ADMINISTRATIVO,-0.06386209279298782,-0.01222982257604599
73767,ADMINISTRATIVO,-0.15306995809078217,-0.08532184362411499
73782,ADMINISTRATIVO,-0.07228422164916992,-0.004067575093358755
73790,ADMINISTRATIVO,0.12006285786628723,0.11845347285270691
74185,ADMINISTRATIVO,0.13136929273605347,-0.014928378164768219
74205,ADMINISTRATIVO,0.12839005887508392,0.11838550120592117
74289,ADMINISTRATIVO,-0.03822391480207443,0.01569731906056404
74410,ADMINISTRATIVO,-0.14232653379440308,-0.061481378972530365
74424,ADMINISTRATIVO,-0.1329699158668518,-0.05488625168800354
74517,ADMINISTRATIVO,-0.06924467533826828,0.008971599861979485
75199,ADMINISTRATIVO,-0.04995465278625488,-0.05472224950790405
75611,ADMINISTRATIVO,-0.10082525759935379,-0.037504829466342926
75698,ADMINISTRATIVO,-0.026033587753772736,0.09252354502677917
75709,ADMINISTRATIVO,0.06157520413398743,0.07726605981588364
75790,ADMINISTRATIVO,-0.05137046426534653,0.03235355764627457
75889,ADMINISTRATIVO,-0.042982570827007294,-0.007050810847431421
