IDPERSONA,N_TRAMOS_ROL,N_CATEGORIAS_ROL_DISTINTAS,CATEGORIA_CARGO_ACTUAL,TIPOEMPLEADO_CATEGORIA_ACTUAL,CARGO_ACTUAL_ESTRUCTURAL,UNIDAD_ACTUAL_ESTRUCTURAL,VIGENTE_TRAMO_ESTRUCTURAL,ANIOS_EN_CATEGORIA_ACTUAL,CATEGORIA_CARGO_PRIMERA,ES_TRAYECTORIA_ESTABLE,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,N_TRANSICIONES_ROL,N_TRANSICIONES_AA_A_DD,N_TRANSICIONES_DD_A_AA,TUVO_TRANSICION_AA_A_DD,TUVO_TRANSICION_DD_A_AA,ANIOS_DESDE_ULTIMA_TRANSICION,N_ROLES_ADICIONALES_SIMULTANEOS_DISTINTOS,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,N_FUNCIONES_ADICIONALES,N_CATEGORIAS_FUNCION_ADICIONAL_DISTINTAS,TUVO_SUBROGACION,N_SUBROGACIONES,TUVO_FUNCION_NO_COINCIDENTE_CON_CONTRATO,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_PUNTUAL_VIGENTE,UNIDAD_PUNTUAL_VIGENTE,CATEGORIA_PUNTUAL_VIGENTE,TIPOEMPLEADO_PUNTUAL_VIGENTE
654197,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,0.49,TECNICO_DOCENTE_APOYO,True,False,,,0.49,,-0.0,0.0,0,0,0,False,False,,0,,False,0.49,False,0,0,False,0,False,,,,,
654221,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,0.24,TECNICO_DOCENTE_APOYO,True,False,,,0.24,,-0.0,0.0,0,0,0,False,False,,0,,False,0.24,False,0,0,False,0,False,,,,,
654247,2,2,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,3.34,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,1.81,1.19,0.2736,0.0779,1,1,0,True,False,3.34,0,,False,3.34,False,0,0,False,0,False,,,,,
654250,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,1.77,TECNICO_DOCENTE_APOYO,True,False,,,1.77,,-0.0,0.0,0,0,0,False,False,,0,,False,1.77,False,0,0,False,0,False,,,,,
654253,2,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,2.34,TECNICO_DOCENTE_APOYO,True,False,,,1.46,0.85,-0.0,0.0,0,0,0,False,False,,0,,False,0.7,False,0,0,False,0,False,,,,,
654262,3,2,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,1.58,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.8,0.64,0.6847,0.4353,1,1,0,True,False,2.28,0,,False,1.58,False,0,0,False,0,False,,,,,
654297,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,True,0.35,TECNICO_DOCENTE_APOYO,True,False,,,0.35,,-0.0,0.0,0,0,0,False,False,,0,,False,0.35,False,0,0,False,0,False,,,,,
654344,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,False,0.11,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.11,,-0.0,1.0,0,0,0,False,False,,0,,False,0.11,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
654349,1,1,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,OPERADOR DE EQUIPOS DE MONITOREO,DIRECCION DE SEGURIDAD FISICA,True,7.38,SERVICIOS_GENERALES_OFICIOS,True,False,,,7.38,,-0.0,1.0,0,0,0,False,False,,0,,False,3.7,False,0,0,False,0,False,,,,,
654350,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,FACULTAD DE CIENCIAS DE LA VIDA,True,7.37,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,7.37,,-0.0,1.0,0,0,0,False,False,,0,,False,5.79,False,0,0,False,0,False,,,,,
654351,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,DIRECCIÓN DE SERVICIOS GENERALES,True,7.37,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,7.37,,-0.0,1.0,0,0,0,False,False,,0,,False,7.37,False,0,0,False,0,False,,,,,
654354,12,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,0.04,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,0.05,2.54,0.5674,0.0,1,0,0,False,False,3.29,0,,False,0.04,True,2,2,False,0,True,OTROS_AA,PRESTACIÓN SERVICIOS PROFESIONALES,DESCONOCIDA,DOCENTE_CONTRATADO_SERVICIOS_CIVILES,DOCENTE
654355,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,True,0.16,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,3.28,1.35,0.1124,0.0,1,0,0,False,False,0.16,0,,False,6.56,True,1,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
654356,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,4.46,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,4.46,,-0.0,0.0,0,0,0,False,False,,0,,False,4.46,True,3,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
654357,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,2.64,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.64,,-0.0,0.0,0,0,0,False,False,,0,,False,2.64,False,0,0,False,0,False,,,,,
654358,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,False,3.06,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,3.06,,-0.0,0.0,0,0,0,False,False,,0,,False,3.06,False,0,0,False,0,False,,,,,
654359,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,4.36,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,4.36,,-0.0,0.0,0,0,0,False,False,,0,,False,4.36,False,0,0,False,0,False,,,,,
654360,2,2,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,7.34,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,3.75,1.35,0.1053,0.0219,1,0,1,False,True,3.87,0,,False,7.34,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
654361,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,4.76,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,4.76,,-0.0,0.0,0,0,0,False,False,,0,,False,4.76,True,2,1,False,0,True,JEFATURA_SUPERVISION_OPERATIVA,,,,
654363,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,6.79,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,6.79,,-0.0,0.0,0,0,0,False,False,,0,,False,6.79,False,0,0,False,0,False,,,,,
654364,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,3.98,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,3.98,,-0.0,0.0,0,0,0,False,False,,0,,False,3.98,False,0,0,False,0,False,,,,,
654365,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,2.33,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.33,,-0.0,0.0,0,0,0,False,False,,0,,False,2.33,False,0,0,False,0,False,,,,,
654370,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.78,TECNICO_DOCENTE_APOYO,True,False,,,0.78,,-0.0,0.0,0,0,0,False,False,,0,,False,0.78,False,0,0,False,0,False,,,,,
654372,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,GERENCIA DE BIENESTAR POLITÉCNICO,True,6.79,PROFESIONAL_ANALISTA,True,False,,,6.79,,-0.0,1.0,0,0,0,False,False,,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,3.85,True,5,1,True,5,True,OTROS_AA,,,,
654374,5,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,False,0.76,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,0.76,0.73,-0.0,0.0,0,0,0,False,False,,0,,False,0.76,False,0,0,False,0,False,,,,,
654376,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,False,2.77,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.77,,-0.0,0.0,0,0,0,False,False,,0,,False,2.77,False,0,0,False,0,False,,,,,
654379,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,0.25,TECNICO_DOCENTE_APOYO,True,False,,,0.25,,-0.0,0.0,0,0,0,False,False,,0,,False,0.25,False,0,0,False,0,False,,,,,
654381,6,2,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,JARDINERO/TRABAJADOR DEL DEPARTAMENTO DE GESTIÒN AMBIENTAL,DIRECCIÓN DE SERVICIOS GENERALES,True,1.7,AUXILIAR_AYUDANTE_OPERATIVO,False,False,,,0.03,1.84,0.5384,1.0,2,0,0,False,False,1.25,0,,False,7.37,False,0,0,False,0,False,,,,,
654387,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,1.99,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,1.17,0.99,-0.0,0.0,0,0,0,False,False,,0,,False,1.99,False,0,0,False,0,False,,,,,
654388,2,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE COMUNICACIÓN,False,0.25,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.63,0.84,-0.0,1.0,0,0,0,False,False,,0,,False,0.25,False,0,0,False,0,False,,,,,
654392,1,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,2.64,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.64,,-0.0,0.0,0,0,0,False,False,,0,,False,2.64,False,0,0,False,0,False,,,,,
654402,3,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,UNIDAD DE VINCULACIÓN CON LA SOCIEDAD,False,0.99,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.99,0.21,-0.0,1.0,0,0,0,False,False,,0,,False,0.99,False,0,0,False,0,False,,,,,
654407,2,2,DOCENTE_TITULAR_CARRERA,DOCENTE,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,True,3.29,DOCENTE_NO_TITULAR_OCASIONAL,False,False,,,3.28,0.0,0.6931,0.0,1,0,0,False,False,3.29,0,,False,6.56,True,1,1,False,0,True,OTROS_AA,,,,
654412,1,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE ADMINISTRATIVO,DIRECCIÓN DE SERVICIOS GENERALES,True,3.54,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,3.54,,-0.0,1.0,0,0,0,False,False,,0,,False,3.54,False,0,0,False,0,False,,,,,
654428,1,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,DIRECTOR DE TALENTO HUMANO,DESCONOCIDA,False,1.09,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,False,,,1.09,,-0.0,1.0,0,0,0,False,False,,0,,False,0.0,True,1,1,False,0,False,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
654444,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,RECTORADO,False,0.57,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.57,,-0.0,1.0,0,0,0,False,False,,0,,False,0.57,False,0,0,False,0,False,,,,,
654445,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,False,0.5,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.5,,-0.0,1.0,0,0,0,False,False,,0,,False,0.5,False,0,0,False,0,False,,,,,
654455,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.78,TECNICO_DOCENTE_APOYO,True,False,,,0.78,,-0.0,0.0,0,0,0,False,False,,0,,False,0.78,False,0,0,False,0,False,,,,,
654462,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,RECTORADO,False,0.99,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.99,,-0.0,1.0,0,0,0,False,False,,0,,False,0.99,False,0,0,False,0,False,,,,,
654490,2,1,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,True,5.33,DOCENTE_NO_TITULAR_OCASIONAL,True,False,,,2.95,1.14,-0.0,0.0,0,0,0,False,False,,0,,False,5.33,False,0,0,False,0,False,,,,,
654511,1,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,DIRECTOR DE ADQUISICIONES Y SUMINISTROS,DIRECCIÓN DE ADQUISICIONES Y SUMINISTROS,False,1.83,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,False,,,1.83,,-0.0,1.0,0,0,0,False,False,,0,,False,1.83,True,1,1,False,0,False,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,,
654527,1,1,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,ASISTENTE ADMINISTRATIVO,DIRECCIÓN DE TALENTO HUMANO,True,7.12,ASISTENCIA_SECRETARIAL_OFICINA,True,False,,,7.12,,-0.0,1.0,0,0,0,False,False,,0,,False,2.28,False,0,0,False,0,False,,,,,
654548,1,1,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUXILIAR DE SERVICIOS,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,5.04,AUXILIAR_AYUDANTE_OPERATIVO,True,False,,,5.04,,-0.0,1.0,0,0,0,False,False,,0,,False,5.04,False,0,0,False,0,False,,,,,
654570,1,1,PROFESIONAL_ESPECIALIZADO_TECNICO,ADMINISTRATIVO,ABOGADO,GERENCIA JURÍDICA,False,0.08,PROFESIONAL_ESPECIALIZADO_TECNICO,True,False,,,0.08,,-0.0,1.0,0,0,0,False,False,,1,ASISTENCIA_SECRETARIAL_OFICINA,True,0.08,True,1,1,True,1,True,OTROS_AA,,,,
654583,1,1,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ANALISTA DE COMPRAS PÚBLICAS 3,DIRECCIÓN DE ADQUISICIONES,True,6.12,PROFESIONAL_ANALISTA,True,False,,,6.12,,-0.0,1.0,0,0,0,False,False,,1,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,5.19,True,1,1,True,1,True,OTROS_AA,,,,
655235,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,0.15,TECNICO_DOCENTE_APOYO,True,False,,,0.15,,-0.0,0.0,0,0,0,False,False,,0,,False,0.15,False,0,0,False,0,False,,,,,
655447,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.11,TECNICO_DOCENTE_APOYO,True,False,,,0.11,,-0.0,0.0,0,0,0,False,False,,0,,False,0.11,False,0,0,False,0,False,,,,,
655509,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,False,0.24,TECNICO_DOCENTE_APOYO,True,False,,,0.24,,-0.0,0.0,0,0,0,False,False,,0,,False,0.24,False,0,0,False,0,False,,,,,
655515,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,False,0.57,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.57,,-0.0,1.0,0,0,0,False,False,,0,,False,0.57,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
655516,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES",False,0.08,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.08,,-0.0,1.0,0,0,0,False,False,,0,,False,0.08,False,0,0,False,0,False,,,,,
655517,2,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,False,0.88,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.51,1.06,-0.0,1.0,0,0,0,False,False,,0,,False,0.88,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
655520,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES",False,0.23,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.23,,-0.0,1.0,0,0,0,False,False,,0,,False,0.23,False,0,0,False,0,False,,,,,
655522,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES",False,0.24,TECNICO_DOCENTE_APOYO,True,False,,,0.24,,-0.0,0.0,0,0,0,False,False,,0,,False,0.24,False,0,0,False,0,False,,,,,
655525,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,False,0.34,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.34,,-0.0,1.0,0,0,0,False,False,,0,,False,0.34,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES",CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
655538,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,False,0.12,TECNICO_DOCENTE_APOYO,True,False,,,0.12,,-0.0,0.0,0,0,0,False,False,,0,,False,0.12,False,0,0,False,0,False,,,,,
655555,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,0.36,TECNICO_DOCENTE_APOYO,True,False,,,0.36,,-0.0,0.0,0,0,0,False,False,,0,,False,0.36,False,0,0,False,0,False,,,,,
655569,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,1.34,TECNICO_DOCENTE_APOYO,True,False,,,1.34,,-0.0,0.0,0,0,0,False,False,,0,,False,1.34,False,0,0,False,0,False,,,,,
655570,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,0.12,TECNICO_DOCENTE_APOYO,True,False,,,0.12,,-0.0,0.0,0,0,0,False,False,,0,,False,0.12,False,0,0,False,0,False,,,,,
655588,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,False,0.25,TECNICO_DOCENTE_APOYO,True,False,,,0.25,,-0.0,0.0,0,0,0,False,False,,0,,False,0.25,False,0,0,False,0,False,,,,,
655596,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,False,0.19,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.19,,-0.0,1.0,0,0,0,False,False,,0,,False,0.19,False,0,0,False,0,False,,,,,
655624,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.11,TECNICO_DOCENTE_APOYO,True,False,,,0.11,,-0.0,0.0,0,0,0,False,False,,0,,False,0.11,False,0,0,False,0,False,,,,,
655702,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DIRECCIÓN DE TALENTO HUMANO,False,0.19,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.19,,-0.0,1.0,0,0,0,False,False,,0,,False,0.19,False,0,0,False,0,False,,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,DIRECCIÓN DE TALENTO HUMANO,CONTRATO_SERVICIOS_PROFESIONALES_PROYECTO,ADMINISTRATIVO
655729,2,2,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,0.37,TECNICO_OPERATIVO_MANTENIMIENTO,False,False,,,0.23,0.88,0.4831,0.1879,1,1,0,True,False,0.37,0,,False,0.37,False,0,0,False,0,False,,,,,
655736,1,1,TECNICO_DOCENTE_APOYO,DOCENTE,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,False,0.11,TECNICO_DOCENTE_APOYO,True,False,,,0.11,,-0.0,0.0,0,0,0,False,False,,0,,False,0.11,False,0,0,False,0,False,,,,,
655747,1,1,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,0.34,TECNICO_OPERATIVO_MANTENIMIENTO,True,False,,,0.34,,-0.0,1.0,0,0,0,False,False,,0,,False,0.34,False,0,0,False,0,False,,,,,
