IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO,CATEGORIA_CARGO_BASE_SIMULTANEA
26,DOCENTE,DOCENTE_TITULAR_CARRERA,2026-09-07,,1,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,AUTORIDAD_ACADEMICA_SUPERIOR
86,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-16,2019-09-23,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
231,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-03-14,2023-03-31,1,DIRECTOR DE DESARROLLO DE APLICACIONES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
231,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-09-13,2023-09-16,1,DIRECTOR DE DESARROLLO DE APLICACIONES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-02-17,2025-03-14,2,DECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-04-05,2025-04-11,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-08-21,2025-09-05,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-09-10,2025-09-19,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-30,2026-04-02,1,DECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-18,2026-06-19,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-26,2026-07-03,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-27,2026-07-29,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
667,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-08-06,2026-08-07,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
709,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-25,2023-03-29,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
709,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-04-19,2023-04-24,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
709,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-09-07,2023-09-08,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
709,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,DECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-01-23,2020-01-31,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-09-27,2021-10-05,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-04-12,2022-04-22,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-08-15,2022-08-19,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-14,2023-08-18,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-09-25,2023-09-29,1,DECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-05,2023-10-06,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-17,2023-10-23,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-10-07,2024-10-10,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-10-14,2024-10-18,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-01-28,2025-01-30,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-05-08,2025-05-14,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-08-21,2025-08-22,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-09-19,2025-10-03,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-12-22,2026-01-02,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-01-27,2026-01-30,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-02-10,2026-02-13,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-02-19,2026-02-23,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
768,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-27,2026-07-28,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-02-25,2019-03-01,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-03-18,2019-04-05,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-12-24,2020-01-03,2,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-01-27,2020-01-31,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-26,2020-03-06,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-02,2022-03-18,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-21,2022-03-28,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-22,2022-09-30,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
808,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-03,2022-10-07,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
846,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-09-09,,1,SUBDECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,DOCENTE_TITULAR_CARRERA
912,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-13,2023-02-17,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
912,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-01,2023-03-31,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-04-17,2019-04-18,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-03-15,2021-03-19,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-06-14,2021-06-18,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-09-27,2021-10-01,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-18,2022-03-25,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-28,2022-04-21,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-07-04,2022-07-12,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-02,2022-09-11,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-15,2022-09-30,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-10,2022-10-16,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
923,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-30,2022-11-05,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-09-27,2021-10-01,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-07,2022-03-09,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-14,2022-03-25,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-04-22,2022-04-27,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-05-26,2022-06-04,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-07-04,2022-07-08,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-09-07,2022-09-15,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-10-31,2022-11-01,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
955,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-11-13,2024-02-07,13,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-04-01,2019-04-05,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-05-13,2019-05-21,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-06-17,2019-07-30,2,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-03-02,2020-03-10,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-12,2026-03-14,1,DECANO(A),FACULTAD DE CIENCIAS DE LA VIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-23,2026-04-02,1,DECANO(A),FACULTAD DE CIENCIAS DE LA VIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-04-06,2026-05-04,1,DECANO(A),FACULTAD DE CIENCIAS DE LA VIDA,DOCENTE_TITULAR_CARRERA
1001,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,SUBDECANO(A),FACULTAD DE CIENCIAS DE LA VIDA,DOCENTE_TITULAR_CARRERA
1043,DOCENTE,DOCENTE_TITULAR_CARRERA,2022-11-13,2022-11-13,1,PROFESOR TITULAR PRINCIPAL 3 (TC),DECANATO DE INVESTIGACIÓN,AUTORIDAD_ACADEMICA_SUPERIOR
1061,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-11-07,2022-11-11,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
1063,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-01,2022-10-03,14,DECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2018-11-02,2018-11-11,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2018-12-27,2019-01-08,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-02-13,2019-02-18,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-03-11,2019-03-22,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-04-02,2019-04-05,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-17,2019-10-12,3,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-22,2023-02-22,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-24,2023-02-28,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-20,2023-03-28,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-04-06,2023-04-06,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-05-22,2023-05-27,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-06-06,2023-06-08,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-21,2023-08-24,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-10-20,2023-10-29,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-11-06,2024-02-13,4,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-16,2024-04-21,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-05-10,2024-05-10,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-05-23,2024-05-23,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-06-09,2024-06-15,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-01,2024-07-12,2,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1098,DOCENTE,DOCENTE_TITULAR_CARRERA,2026-09-07,,1,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,AUTORIDAD_ACADEMICA_SUPERIOR
1168,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-10-05,2022-10-07,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,PROFESIONAL_ANALISTA
1168,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-02-23,2024-03-04,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,PROFESIONAL_ANALISTA
1170,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-16,2019-09-20,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1178,DOCENTE,DOCENTE_TITULAR_CARRERA,2021-07-01,2022-11-13,3,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,AUTORIDAD_ACADEMICA_SUPERIOR
1178,DOCENTE,DOCENTE_TITULAR_CARRERA,2025-12-05,,2,PROFESOR TITULAR PRINCIPAL 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,AUTORIDAD_ACADEMICA_SUPERIOR
1180,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-04-25,2022-04-29,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
1180,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-09-15,2022-10-06,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
1202,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-05-14,2023-05-19,1,DECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
1202,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-09-16,2024-09-27,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
1202,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-19,2025-03-20,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
1202,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-04-02,2025-04-04,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
1202,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-04-11,2025-04-20,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,DOCENTE_TITULAR_CARRERA
1220,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-10,2026-03-10,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1220,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-12,2026-03-15,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1220,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-05-24,2026-05-30,1,DECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1220,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-09-14,,1,SUBDECANO(A),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,DOCENTE_TITULAR_CARRERA
1230,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-01,2024-04-10,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1230,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-23,2024-05-01,2,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1230,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-06-10,2024-06-14,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1230,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-14,2026-04-24,2,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1230,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,DECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
