IDPERSONA,IDESTRUCTURAORGANICA,UNIDAD_FUNCION,FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL,ES_SUBROGACION,ROL_SUBROGADO,CATEGORIA_ROL_SUBROGADO,NIVEL_FUNCION,DETALLE_NIVEL_FUNCION,FECHA_DESDE,FECHA_HASTA,DURACION_DIAS,ES_REPRESENTANTE_ESTUDIANTIL,ES_RUIDO_CALIDAD_DATOS,ES_DUPLICADO_EXACTO,ES_RUIDO_FUERA_DE_POBLACION,TIPOEMPLEADO_CONTRATO_DURANTE,CATEGORIA_CARGO_CONTRATO_DURANTE,ES_COINCIDENTE_CONTRATO
56628,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Miembro del consejo politécnico,OTROS_AA,False,,,,,2025-10-01,2028-09-30,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Logistica y Transporte,2019-05-06,2019-10-13,160,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2019-09-11,2023-02-17,1255,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Estadística,2019-10-01,2022-11-01,1127,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2023-01-25,2026-02-13,1115,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2023-02-20,2023-01-24,0,False,True,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56639,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2023-02-20,,1303,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56798,27,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Producción para Medios de Comunicación,2017-10-01,2018-02-05,127,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
56798,27,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Producción para Medios de Comunicación,2017-10-01,2018-03-30,180,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
57074,143,DIRECCIÓN DE SOSTENIBILIDAD,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2023-11-01,,1049,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
57199,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Computación,2017-05-02,2017-09-22,143,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
57199,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Computación,2017-10-04,2018-08-26,326,False,False,False,False,DOCENTE,TECNICO_DOCENTE_APOYO,False
57204,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electricidad,2025-11-16,2025-11-18,2,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
57204,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electricidad,2025-11-19,2025-11-18,0,False,True,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
57204,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electricidad,2025-11-19,,300,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
57394,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Materiales,2021-05-17,2022-04-01,319,False,False,False,False,DOCENTE,TECNICO_DOCENTE_APOYO,False
58621,125,DIRECCIÓN DE ADQUISICIONES,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2023-03-02,2023-03-07,5,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
58621,125,DIRECCIÓN DE ADQUISICIONES,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2024-05-16,2024-05-23,7,False,False,False,False,ADMINISTRATIVO,PROFESIONAL_ANALISTA,False
58621,125,DIRECCIÓN DE ADQUISICIONES,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-04-20,2026-05-05,15,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
58621,125,DIRECCIÓN DE ADQUISICIONES,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-09-10,2026-09-25,15,False,False,False,False,ADMINISTRATIVO,PROFESIONAL_ANALISTA,False
58645,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2017-09-25,2018-10-08,378,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58645,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2018-09-28,2024-09-08,2172,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58645,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Miembro del consejo directivo,OTROS_AA,False,,,,,2022-11-16,2022-11-25,9,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58645,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Miembro del consejo directivo,OTROS_AA,False,,,,,2022-11-16,2022-12-09,23,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58645,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2026-03-18,2027-11-01,593,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2019-09-23,2020-03-05,164,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2020-10-05,2021-01-03,90,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2021-01-04,2025-02-14,1502,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador general de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,,,2022-01-02,2023-05-01,484,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2023-03-30,2023-06-15,77,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador general de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,,,2023-05-12,2024-05-31,385,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58710,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador general de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,,,2024-06-01,2024-07-31,60,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58749,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electrónica y Automatización,2025-03-06,2026-03-08,367,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58749,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electrónica y Automatización,2026-03-09,2026-03-27,18,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58819,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electricidad,2017-10-04,2024-02-16,2326,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58819,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Sistemas Eléctricos de Potencia,2018-05-01,2024-02-29,2130,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58819,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Electricidad,2020-09-15,2024-02-29,1262,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
58861,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2017-09-29,2018-09-19,355,False,False,False,False,,,
58968,61,FACULTAD DE CIENCIAS DE LA VIDA,Miembro del consejo directivo,OTROS_AA,False,,,,,2015-10-14,2018-10-13,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,61,FACULTAD DE CIENCIAS DE LA VIDA,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Doctorado en Biociencias Aplicadas,2018-12-31,2020-03-31,456,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,61,FACULTAD DE CIENCIAS DE LA VIDA,Miembro del consejo politécnico,OTROS_AA,False,,,,,2019-08-22,2022-08-21,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,61,FACULTAD DE CIENCIAS DE LA VIDA,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Doctorado en Biociencias Aplicadas,2021-01-01,2027-02-12,2233,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,61,FACULTAD DE CIENCIAS DE LA VIDA,Miembro del consejo politécnico,OTROS_AA,False,,,,,2022-09-01,2022-11-08,68,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2024-09-13,2024-09-23,10,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2024-12-12,2024-12-31,19,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-02-12,2025-02-21,9,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-07-22,2025-07-24,2,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-08-27,2025-08-30,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-10-30,2025-10-31,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-12-17,2025-12-22,5,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-01-30,2026-01-30,0,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-02-06,2026-02-11,5,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-02-14,2026-04-19,64,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-04-26,2026-05-05,9,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-09-07,2026-09-20,13,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
58968,37,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-09-07,2026-09-20,13,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
59104,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Alimentos,2020-01-29,2020-02-05,7,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
59104,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Alimentos,2020-02-24,2022-09-23,942,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
59239,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Minas,2019-05-02,2019-06-24,53,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
59484,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Mecánica,2022-10-03,2027-11-01,1855,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
59524,135,GERENCIA DE BIENESTAR POLITÉCNICO,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2025-12-19,2025-12-31,12,False,False,False,False,ADMINISTRATIVO,PROFESIONAL_ANALISTA,False
59524,135,GERENCIA DE BIENESTAR POLITÉCNICO,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-03-16,2026-03-22,6,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
59524,135,GERENCIA DE BIENESTAR POLITÉCNICO,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-04-20,2026-05-04,14,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
59524,135,GERENCIA DE BIENESTAR POLITÉCNICO,Subrogación,OTROS_AA,True,Gerente,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2026-07-15,2026-07-22,7,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
59525,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Estadística,2026-02-16,,211,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
59670,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Telecomunicaciones,2017-10-04,2018-01-21,109,False,False,False,False,DOCENTE,TECNICO_DOCENTE_APOYO,False
59852,56,DIRECCIÓN DE ADQUISICIONES Y SUMINISTROS,Subrogación,OTROS_AA,True,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,,,2020-11-04,2020-11-06,2,False,False,False,False,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True
59955,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Telecomunicaciones,2018-08-27,2024-11-24,2281,False,False,False,False,DOCENTE,TECNICO_DOCENTE_APOYO,False
59958,58,DIRECCIÓN DE SEGURIDAD Y SALUD OCUPACIONAL,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2017-12-01,2018-10-31,334,False,False,False,False,ADMINISTRATIVO,PROFESIONAL_ANALISTA,False
60020,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Alimentos,2020-01-25,2023-08-20,1303,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60020,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Miembro del consejo directivo,OTROS_AA,False,,,,,2022-10-03,2022-12-09,67,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60114,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gestión Ambiental,2023-10-19,2025-06-17,607,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60149,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Química,2017-10-02,2018-03-30,179,False,False,False,False,,,
60149,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Química,2019-05-06,2019-06-03,28,False,False,False,False,,,
60260,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2018-04-26,2019-09-22,514,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60260,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2020-03-06,2023-03-29,1118,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60260,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Civil,2023-06-16,2023-10-01,107,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60347,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Miembro del consejo politécnico,OTROS_AA,False,,,,,2025-10-01,2028-09-30,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60347,121,CENTRO DE ESTUDIOS ASIA-PACÍFICO,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-03-26,2026-04-17,22,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60474,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2018-01-19,2019-08-09,567,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60474,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2025-02-17,2025-02-17,0,False,False,False,False,DOCENTE,DOCENTE_CONTRATADO_SERVICIOS_CIVILES,False
60474,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Industrial,2025-02-18,2026-03-08,383,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2025-04-01,,532,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-04-08,2025-04-18,10,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-05-27,2025-05-31,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-06-26,2025-06-26,0,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-07-01,2025-07-04,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-07-07,2025-07-08,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-09-22,2025-09-23,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-10-11,2025-10-22,11,False,False,False,False,DOCENTE,DOCENTE_CONTRATADO_SERVICIOS_CIVILES,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-12-22,2025-12-24,2,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-01-27,2026-01-30,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-02-02,2026-02-06,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
60559,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-02-27,2026-03-03,4,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
