IDPERSONA,TIPOEMPLEADO_ORIGEN,CATEGORIA_ORIGEN,TIPOEMPLEADO_DESTINO,CATEGORIA_DESTINO,TIPO_TRANSICION,FECHA_FIN_ORIGEN,FECHA_INICIO_DESTINO,GAP_DIAS
2237,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2297,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2016-07-31,2016-08-01,1
2299,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,AA_A_AA,2013-12-31,2014-01-01,1
2299,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2015-12-01,2015-12-02,1
2308,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,TECNICO_DOCENTE_APOYO,DD_A_DD,2023-09-30,2024-11-05,402
2312,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2001-12-30,2002-01-01,2
2312,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2003-12-30,2004-05-17,139
2370,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2004-06-30,2004-07-01,1
2370,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2370,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2025-10-31,2025-11-01,1
2378,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2380,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2006-12-31,2007-01-01,1
2380,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2008-10-30,2008-11-01,2
2380,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2390,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2003-12-30,2004-10-18,293
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,ADMINISTRATIVO,OTROS_AA,DD_A_AA,2008-03-05,2008-04-01,27
2390,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2008-09-30,2009-01-01,93
2390,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2012-05-31,2013-05-13,347
2391,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2002-10-30,2002-11-01,2
2391,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2009-12-31,2010-01-01,1
2455,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2004-12-30,2005-01-01,2
2455,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2005-06-30,2005-07-01,1
2455,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2021-11-04,2021-11-05,1
2497,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2002-09-30,2002-10-01,1
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2005-05-06,2005-05-16,10
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DD_A_AA,2006-09-23,2006-11-22,60
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2007-05-30,2007-10-15,138
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DD_A_AA,2009-03-02,2010-01-11,315
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2010-05-11,2011-06-01,386
2535,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2009-12-31,2010-01-01,1
2544,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2004-12-30,2006-03-01,426
2544,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2012-12-31,2013-01-01,1
2544,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-10-20,2014-10-21,1
2544,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2021-11-21,2021-11-22,1
2544,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2021-11-30,2021-12-01,1
2544,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2022-11-13,2022-11-14,1
2562,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2011-12-31,2015-01-01,1097
2567,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2007-08-31,2010-01-01,854
2567,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2015-12-01,2015-12-02,1
2569,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2010-12-31,2011-04-01,91
2569,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2015-04-09,2016-04-13,370
2569,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2026-07-18,2026-07-20,2
2612,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,OTROS_AA,AA_A_AA,2004-08-15,2005-07-01,320
2612,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2005-09-30,2008-11-01,1128
2637,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2015-02-28,2015-03-01,1
2663,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,TECNICO_DOCENTE_APOYO,DD_A_DD,2017-12-31,2018-01-01,1
2701,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2008-05-31,2011-05-16,1080
2701,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2011-09-24,2015-05-01,1315
2701,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2021-07-31,2021-08-01,1
2704,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2011-02-13,2011-02-14,1
2704,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2011-12-31,2012-01-01,1
2704,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2013-03-14,2013-03-15,1
2704,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2013-05-09,2013-05-10,1
2704,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2014-07-14,2014-07-15,1
2704,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2735,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2008-06-30,2014-01-13,2023
2735,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2748,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,DOCENTE,DIRECCION_ACADEMICA_INTERMEDIA,AA_A_DD,2008-09-30,2008-10-01,1
2748,DOCENTE,DIRECCION_ACADEMICA_INTERMEDIA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DD_A_AA,2010-09-30,2010-10-01,1
2748,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2751,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2000-05-31,2000-06-01,1
2751,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,AA_A_AA,2013-12-31,2014-01-01,1
2751,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2024-12-31,2025-01-01,1
2753,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2021-07-31,2021-08-01,1
2755,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2012-05-17,2014-10-01,867
2755,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2016-07-31,2016-08-01,1
2803,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2016-06-06,2017-10-01,482
2823,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2010-12-31,2011-04-01,91
2823,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2834,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DD_A_AA,2010-12-31,2023-10-02,4658
2843,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2013-12-31,2014-01-01,1
2843,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
2846,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2003-06-02,2017-12-01,5296
2857,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2014-12-31,2015-01-01,1
2857,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2018-01-16,2018-01-17,1
2904,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2014-12-31,2015-01-01,1
2950,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2012-05-17,2017-04-10,1789
2950,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2020-03-31,2020-04-01,1
3000,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
3009,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2012-12-31,2013-01-01,1
3009,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2022-12-31,2023-01-01,1
3057,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2012-02-29,2012-05-14,75
3057,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2014-12-31,2015-01-01,1
3057,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2020-03-31,2020-04-01,1
3057,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2025-08-30,2025-12-05,97
3088,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2015-01-31,2022-04-11,2627
3093,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DD_A_AA,2009-03-02,2009-04-01,30
3093,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2009-04-30,2009-05-18,18
3095,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2022-05-31,2022-06-01,1
3097,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-05-31,2014-06-01,1
3097,ADMINISTRATIVO,PROFESIONAL_ANALISTA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2017-11-28,2018-05-02,155
3097,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2021-07-31,2021-08-01,1
3108,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,OTROS_AA,AA_A_AA,2010-12-31,2011-01-01,1
3108,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,2011-01-31,2011-02-01,1
3108,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
3160,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DD_A_AA,2018-12-31,2019-01-02,2
3160,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2022-11-13,2023-01-01,49
3218,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,TECNICO_DOCENTE_APOYO,DD_A_DD,2017-12-31,2018-01-01,1
3218,DOCENTE,TECNICO_DOCENTE_APOYO,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2024-05-12,2024-05-13,1
3255,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,1991-08-31,1991-09-01,1
3255,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,1996-05-21,1996-05-22,1
3275,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,1999-12-30,2000-01-01,2
3275,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2001-12-30,2002-01-01,2
3275,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2002-12-30,2003-05-19,140
3275,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DD_A_AA,2009-09-25,2010-01-01,98
3275,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2015-07-31,2015-08-01,1
3280,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2006-10-03,2006-10-04,1
3286,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DD_A_AA,2008-03-05,2008-05-19,75
3286,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2009-03-02,2009-05-18,77
3286,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DD_A_DD,2010-03-02,2016-10-01,2405
3286,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2020-03-31,2020-04-01,1
3309,ADMINISTRATIVO,OTROS_AA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2003-03-07,2013-01-01,3588
3312,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DD_A_AA,2008-03-05,2008-05-02,58
3312,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2009-05-01,2013-01-01,1341
3313,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2005-02-20,2007-02-21,731
3326,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,1988-11-30,1996-08-12,2812
3326,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,1997-09-17,1997-09-18,1
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2023-04-10,2023-05-02,22
3326,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2023-10-07,2023-12-26,80
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2023-12-29,2024-01-02,4
3326,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2024-09-24,2024-10-04,10
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2024-10-21,2024-11-09,19
3326,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2024-11-13,2024-12-23,40
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2025-01-06,2025-01-19,13
3326,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2025-02-27,2025-03-05,6
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2025-03-17,2025-03-21,4
3326,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2025-04-12,2025-04-30,18
3326,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2025-05-31,2025-08-17,78
3333,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2002-05-20,2002-05-21,1
3342,DOCENTE,DOCENTE_TITULAR_CARRERA,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DD_A_AA,1999-03-02,1999-09-20,202
3342,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2000-08-25,2001-05-21,269
3380,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,AA_A_DD,2002-09-27,2017-10-01,5483
3403,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,AA_A_AA,2009-12-31,2010-01-01,1
3403,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,ADMINISTRATIVO,PROFESIONAL_ANALISTA,AA_A_AA,2014-12-31,2015-01-01,1
3455,ADMINISTRATIVO,PROFESIONAL_ANALISTA,ADMINISTRATIVO,OTROS_AA,AA_A_AA,1991-03-31,1999-05-18,2970
3455,ADMINISTRATIVO,OTROS_AA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,1999-10-05,2010-01-01,3741
3455,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2017-08-13,2017-08-14,1
3455,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2018-03-01,2018-03-02,1
3465,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,1997-02-28,1997-03-01,1
3465,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,AA_A_AA,1999-02-28,1999-03-01,1
3465,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2001-01-31,2001-02-01,1
3465,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2021-11-30,2020-03-06,-634
3465,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2018-03-23,2020-10-20,942
3466,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,1996-10-05,1996-10-06,1
3466,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,2000-09-30,2000-10-10,10
3466,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,DIRECCION_ACADEMICA_INTERMEDIA,DD_A_DD,2004-09-25,2005-01-24,121
3466,DOCENTE,DIRECCION_ACADEMICA_INTERMEDIA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2005-08-29,2005-08-30,1
3466,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DOCENTE,DOCENTE_TITULAR_CARRERA,DD_A_DD,2011-01-24,2013-01-01,708
3467,ADMINISTRATIVO,OTROS_AA,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,1992-10-31,1992-11-01,1
3467,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,AA_A_AA,2014-12-07,2014-12-08,1
3467,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,AA_A_AA,2014-12-31,2015-01-01,1
3471,ADMINISTRATIVO,OTROS_AA,DOCENTE,DOCENTE_TITULAR_CARRERA,AA_A_DD,1986-09-27,2002-05-06,5700
3471,DOCENTE,DOCENTE_TITULAR_CARRERA,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,DD_A_DD,2022-11-01,2022-11-13,12
3489,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,AA_A_AA,2010-11-30,2010-12-01,1
