IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO
99043,DOCENTE,TECNICO_DOCENTE_APOYO,2019-05-01,2020-09-20,4,TÉCNICO DE INVESTIGACIÓN 4 (TC),CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS
99043,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-10-10,,15,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
99083,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2025-05-12,2025-08-19,1,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
99100,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-10,2023-12-31,1,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
99102,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-01-06,2022-08-25,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
99110,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-07-11,2023-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN
99110,DOCENTE,TECNICO_DOCENTE_APOYO,2024-01-02,2025-12-31,5,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN
99124,DOCENTE,TECNICO_DOCENTE_APOYO,2023-09-20,2023-12-31,2,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES
99136,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99138,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99141,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99141,DOCENTE,TECNICO_DOCENTE_APOYO,2025-02-03,,6,TÉCNICO DE INVESTIGACIÓN 1 (TC),"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES"
99143,DOCENTE,TECNICO_DOCENTE_APOYO,2025-10-03,2025-12-31,1,TÉCNICO DE INVESTIGACIÓN 1 (TC),"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES"
99143,DOCENTE,TECNICO_DOCENTE_APOYO,2026-05-13,,1,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
99225,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-05,,6,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
99249,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99267,DOCENTE,TECNICO_DOCENTE_APOYO,2025-10-03,2025-12-31,1,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES
99308,DOCENTE,TECNICO_DOCENTE_APOYO,2023-05-22,2024-09-20,5,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
99419,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-06,1,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99442,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2025-08-01,2025-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
99442,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2026-01-06,2026-06-04,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
99588,DOCENTE,TECNICO_DOCENTE_APOYO,2023-05-15,2025-02-16,8,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
99596,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2022-10-03,2023-12-22,6,ASISTENTE DE PLANIFICACIÓN Y PROYECTOS,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA
99686,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2024-11-15,2024-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
99718,DOCENTE,TECNICO_DOCENTE_APOYO,2025-09-01,,6,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
99736,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-01,2021-07-31,9,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
99736,DOCENTE,DOCENTE_TITULAR_CARRERA,2021-08-01,,18,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
99772,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-02,2024-10-18,5,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
99852,DOCENTE,TECNICO_DOCENTE_APOYO,2017-09-22,2018-06-30,2,TECNICO DOCENTE,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL
99852,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2018-07-01,,30,ANALISTA DE COMUNICACIÓN 2,GERENCIA DE COMUNICACIÓN
99869,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
99877,DOCENTE,TECNICO_DOCENTE_APOYO,2025-10-03,2025-12-31,1,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE AGUA Y DESARROLLO SUSTENTABLE
99883,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-05,2026-02-13,23,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
99883,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2026-05-11,,1,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
99887,DOCENTE,TECNICO_DOCENTE_APOYO,2026-06-01,,3,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
99944,DOCENTE,TECNICO_DOCENTE_APOYO,2025-05-12,2025-12-31,3,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
99944,DOCENTE,TECNICO_DOCENTE_APOYO,2026-05-04,,1,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
99956,DOCENTE,TECNICO_DOCENTE_APOYO,2025-11-06,2025-12-31,1,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES
99983,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2019-03-01,,26,AUXILIAR DE SERVICIOS DE MANTENIMIENTO,DIRECCIÓN DE SERVICIOS GENERALES
100016,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
100055,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-04-06,2022-05-13,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,DECANATO DE INVESTIGACIÓN
100055,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-06-22,2022-08-23,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,DECANATO DE INVESTIGACIÓN
100055,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-02-01,2023-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES"
100055,DOCENTE,TECNICO_DOCENTE_APOYO,2024-01-02,,15,TÉCNICO DE INVESTIGACIÓN 1 (TC),"CENTRO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN DE SISTEMAS COMPUTACIONALES"
100136,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
100228,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-01,,32,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
100259,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2021-06-17,2021-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100262,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2021-05-17,2021-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100276,DOCENTE,TECNICO_DOCENTE_APOYO,2024-06-12,,9,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
100304,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
100334,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
100423,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
100424,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-09-15,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100427,DOCENTE,TECNICO_DOCENTE_APOYO,2023-08-02,,9,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
100434,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2021-04-08,2021-07-30,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
100437,DOCENTE,TECNICO_DOCENTE_APOYO,2023-09-21,2024-09-13,5,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
100450,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2023-11-01,2023-12-01,2,ASISTENTE DE SOPORTE TÉCNICO,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
100470,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2021-11-22,2021-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR
100471,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2021-11-22,2021-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR
100484,DOCENTE,TECNICO_DOCENTE_APOYO,2024-06-03,2025-12-31,5,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
100484,DOCENTE,TECNICO_DOCENTE_APOYO,2026-05-18,,1,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
100490,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-23,2023-12-31,2,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
100518,DOCENTE,TECNICO_DOCENTE_APOYO,2025-09-22,2025-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
100523,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-15,2024-12-31,1,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
100555,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
100573,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-11-29,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100573,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-03-06,2023-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
100591,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-08-29,2023-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS DE INVESTIGACIÓN,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR
100592,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-10-03,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100592,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-01-09,2023-02-28,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
100664,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-10-04,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100664,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-01-09,2023-02-28,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
100664,DOCENTE,TECNICO_DOCENTE_APOYO,2023-03-01,2025-12-31,9,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
100675,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-05-11,2022-06-10,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE INFRAESTRUCTURA FÍSICA
100675,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-06,2023-12-31,2,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
100675,DOCENTE,TECNICO_DOCENTE_APOYO,2025-09-15,2025-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
100682,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-10-13,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100682,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-01-09,2023-02-28,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,"VICERRECTORADO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN"
100682,DOCENTE,TECNICO_DOCENTE_APOYO,2023-03-01,2023-12-31,2,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN
100682,DOCENTE,TECNICO_DOCENTE_APOYO,2024-10-07,2025-04-30,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
100682,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2025-05-16,2025-08-16,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE CIENCIAS DE LA VIDA
100696,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-06,2023-12-31,2,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
100722,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2022-10-11,2022-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100722,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-01-09,2023-02-28,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN
100722,DOCENTE,TECNICO_DOCENTE_APOYO,2023-03-01,2023-12-31,3,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA
100722,DOCENTE,TECNICO_DOCENTE_APOYO,2026-06-01,,1,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR
100730,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2017-10-01,2022-10-02,9,ASESOR 2,RECTORADO
100730,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-10-03,2025-09-01,35,GERENTE DE RELACIONES EXTERNAS Y VINCULACIÓN CORPORATIVA,GERENCIA DE RELACIONES EXTERNAS Y VINCULACIÓN CORPORATIVA
100731,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-05-01,,27,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA
100792,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-01-01,,26,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
100801,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2017-11-01,2020-08-15,5,SECRETARIO ADMINISTRATIVO,DESCONOCIDA
100940,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2019-05-01,2019-09-20,1,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
100940,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2020-02-22,2021-08-31,5,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
101041,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2017-11-13,2017-12-31,1,ASESOR 2,VICERRECTORADO ACADÉMICO
101161,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2020-02-03,2020-02-07,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO
101161,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2023-09-04,2023-10-15,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE BIENESTAR POLITÉCNICO
101233,DOCENTE,TECNICO_DOCENTE_APOYO,2018-07-01,2023-10-21,18,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR
101234,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2017-12-04,,45,ASISTENTE ADMINISTRATIVO,GERENCIA JURÍDICA
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2017-12-04,2024-12-31,29,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2025-03-05,2025-03-07,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2025-06-23,2025-06-27,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2025-12-24,2025-12-31,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2026-05-04,2026-05-04,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2026-06-25,2026-06-26,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2026-06-29,2026-07-03,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101236,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2026-08-31,,1,ASISTENTE DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101237,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2019-05-02,,36,ANALISTA DE COMUNICACIÓN 3,GERENCIA DE COMUNICACIÓN
101243,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-03,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101247,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2017-11-20,2019-05-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
101247,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2022-10-03,2024-12-31,24,ASESOR 2,RECTORADO
101253,ADMINISTRATIVO,PROFESIONAL_ESPECIALIZADO_TECNICO,2018-01-08,2021-04-01,4,ABOGADO,DESCONOCIDA
101265,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-10,2025-02-14,7,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
101268,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2018-01-10,,30,AUXILIAR DE SERVICIOS,GERENCIA DE BIENESTAR POLITÉCNICO
101281,DOCENTE,TECNICO_DOCENTE_APOYO,2024-05-13,2024-09-20,1,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
101281,DOCENTE,TECNICO_DOCENTE_APOYO,2024-09-30,,7,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
101290,DOCENTE,TECNICO_DOCENTE_APOYO,2024-06-03,2025-12-31,5,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
101297,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
101329,DOCENTE,TECNICO_DOCENTE_APOYO,2023-09-01,2025-04-30,6,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
101329,DOCENTE,TECNICO_DOCENTE_APOYO,2025-09-29,,4,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
101371,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2025-07-28,2025-12-31,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA ADMINISTRATIVA
101371,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2026-02-12,2026-06-30,1,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA ADMINISTRATIVA
101480,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-15,2024-12-31,1,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
101818,DOCENTE,TECNICO_DOCENTE_APOYO,2025-06-23,2025-12-31,2,TÉCNICO DOCENTE 3 (MT),DIRECCIÓN DE ADMISIONES
101883,DOCENTE,TECNICO_DOCENTE_APOYO,2023-10-05,2023-12-31,2,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
