IDPERSONA,CARGO,UNIDAD,INICIO,FIN,DURACION_ANIOS,ES_SIGNIFICATIVO,ES_PARALELO
639243,PROFESOR NO TITULAR OCASIONAL 2 (TC),DESCONOCIDA,2017-04-26,2017-12-31,0.68,True,False
639243,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2018-08-17,0.62,True,False
639243,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2021-10-05,2023-04-30,1.57,True,False
639250,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-04-01,2023-04-30,1.08,True,False
639250,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-05-16,,3.34,True,False
639257,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DESCONOCIDA,2017-01-01,2017-05-31,0.41,True,False
639257,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2019-09-30,2025-02-14,5.38,True,False
639269,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-03-01,2024-08-16,1.46,True,False
639300,TÉCNICO DE INVESTIGACIÓN 1,CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2019-01-01,2019-04-30,0.33,True,False
639300,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2020-01-01,2022-10-02,2.75,True,False
639300,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2022-10-03,,3.95,True,False
639307,TÉCNICO DOCENTE 3 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2022-10-02,4.0,True,False
639307,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2022-10-03,,3.95,True,False
639308,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2019-05-13,2020-09-30,1.39,True,False
639423,ASISTENTE DE SOPORTE TÉCNICO,DESCONOCIDA,2014-10-27,2021-09-05,6.86,True,False
639425,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2019-09-30,2020-09-30,1.0,True,False
639454,ANALISTA DE SOPORTE TÉCNICO,GERENCIA DE BIENESTAR POLITÉCNICO,2021-06-01,,5.29,True,False
639460,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2020-10-26,2023-03-14,2.38,True,False
639481,ASISTENTE DE LABORATORIO DE INVESTIGACIÓN,FACULTAD DE CIENCIAS DE LA VIDA,2018-05-01,2018-12-31,0.67,True,False
639481,TÉCNICO DE INVESTIGACIÓN 3 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2019-01-01,2020-09-30,1.75,True,False
639500,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-10-03,,2.95,True,False
639501,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-11-24,2017-12-31,1.1,True,False
639501,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2018-09-30,0.74,True,False
639501,TÉCNICO DOCENTE 4 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2022-05-16,2023-02-28,0.79,True,False
639501,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-03-01,,3.55,True,False
639518,AUXILIAR ADMINISTRATIVO FINANCIERO,DESCONOCIDA,2011-05-02,2014-12-31,3.67,True,False
639518,ANALISTA DE SERVICIOS GENERALES DE UNIDAD ACADÉMICA,DESCONOCIDA,2015-01-01,2020-11-01,5.83,True,False
639791,TÉCNICO DOCENTE 4 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2021-08-16,2021-12-31,0.38,True,False
639791,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2022-01-01,,4.71,True,False
639811,ASISTENTE EJECUTIVA 2,DECANATO DE INVESTIGACIÓN,2011-05-02,,15.37,True,False
639834,ASISTENTE DE ACTIVOS FIJOS,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2011-05-02,,15.37,True,False
639835,AYUDANTE ADMINISTRATIVO,DESCONOCIDA,2011-05-02,2011-12-31,0.67,True,False
639835,ANALISTA DE SERVICIOS GENERALES,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2015-01-01,,11.71,True,False
640644,SERVIDOR PÙBLICO 6,DESCONOCIDA,2011-06-01,2014-12-28,3.58,True,False
640644,DIRECTOR,DESCONOCIDA,2014-12-29,2014-12-30,0.0,False,False
640644,ASISTENTE DE TALENTO HUMANO,DIRECCIÓN DE TALENTO HUMANO,2015-01-01,2015-09-06,0.68,True,False
640644,ANALISTA DE TALENTO HUMANO 3,DIRECCIÓN DE TALENTO HUMANO,2015-09-07,2019-11-01,4.15,True,True
640644,DIRECTOR DE TALENTO HUMANO,DIRECCIÓN DE TALENTO HUMANO,2016-01-11,2016-01-13,0.01,False,True
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2013-01-01,2018-03-30,5.24,True,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-03-15,2019-04-14,0.08,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2020-02-26,2020-03-31,0.09,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2022-03-11,2022-04-22,0.11,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2022-12-27,2022-12-30,0.01,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-04-03,2023-05-03,0.08,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-12-26,2023-12-29,0.01,False,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2024-12-23,2025-04-21,0.33,True,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2025-09-29,2025-12-31,0.25,True,False
641237,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2026-06-07,,0.28,True,False
642021,CONTADOR GENERAL,GERENCIA FINANCIERA,2020-08-01,2026-08-01,6.0,True,False
642071,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2018-10-01,2025-12-31,7.25,True,False
642127,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-07-01,2017-12-31,0.5,True,False
642127,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2019-02-28,1.16,True,False
642127,ANALISTA ESTADÍSTICO ACADÉMICO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-03-01,2025-10-06,6.6,True,True
642127,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2025-09-29,,0.96,True,True
642192,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-05-01,2024-04-05,5.93,True,False
642219,TÉCNICO DE INVESTIGACIÓN 2 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2018-10-01,,7.96,True,False
642252,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2026-05-03,7.59,True,False
642252,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2026-05-04,,0.37,True,False
642311,TÉCNICO DOCENTE 4 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2017-10-01,2023-10-01,6.0,True,False
642311,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2023-10-02,,2.96,True,False
642325,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-10-01,2023-09-08,4.94,True,False
642330,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2019-05-13,2020-02-21,0.78,True,False
642360,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-10-03,2023-11-24,0.14,False,False
642360,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-11-27,2025-02-16,1.22,True,False
642360,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2025-09-01,,1.04,True,False
642382,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2024-06-03,2025-12-31,1.58,True,False
642382,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2026-06-01,,0.29,True,False
642402,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2020-10-01,2021-03-16,0.45,True,False
642404,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2019-03-01,,7.54,True,False
642424,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2023-01-01,2023-09-30,0.74,True,False
642433,PROFESOR NO TITULAR OCASIONAL 2 (TC),DESCONOCIDA,2017-04-26,2017-12-31,0.68,True,False
642433,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2018-01-01,2020-09-30,2.75,True,False
642558,AUDITOR GENERAL,DESCONOCIDA,2016-08-09,2017-10-31,1.23,True,False
642558,AUDITOR GENERAL,DESCONOCIDA,2018-06-01,2021-06-11,3.03,True,False
642558,AUDITOR GENERAL,AUDITORÍA INTERNA,2024-01-23,,2.65,True,False
642599,ANALISTA DE PROYECTOS DE VINCULACIÓN 3,CENTRO DE EMPRENDIMIENTO E INNOVACIÓN I3LAB,2015-08-03,2025-09-16,10.12,True,True
642599,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2015-10-19,2016-02-28,0.36,True,True
642599,PROFESOR NO TITULAR OCASIONAL 1 (TP),DESCONOCIDA,2016-05-02,2016-09-23,0.39,True,True
642599,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-10-10,2017-09-22,0.95,True,True
642599,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-11-14,2017-02-18,0.26,True,True
642599,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2017-10-04,2018-09-21,0.96,True,True
642599,PROFESOR NO TITULAR OCASIONAL (TP),CENTRO DE DESARROLLO DE EMPRENDEDORES,2018-10-01,2019-02-22,0.39,True,True
642599,PROFESOR NO TITULAR OCASIONAL (TP),CENTRO DE EMPRENDIMIENTO E INNOVACIÓN I3LAB,2019-05-13,2019-09-20,0.36,True,True
642599,PROFESOR NO TITULAR OCASIONAL (TP),CENTRO DE EMPRENDIMIENTO E INNOVACIÓN I3LAB,2021-10-04,2022-02-18,0.38,True,True
642649,PROFESOR PREGRADO,DESCONOCIDA,2011-10-10,2013-05-12,1.59,True,False
642649,PROFESOR OCASIONAL,DESCONOCIDA,2013-05-13,2014-12-28,1.63,True,False
642649,PROFESOR TITULAR AUXILIAR 2 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2015-03-01,2022-11-12,7.7,True,True
642649,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,2016-09-23,2016-10-01,0.02,False,True
642649,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,2017-02-16,2017-02-24,0.02,False,True
642649,SUBDIRECTOR,DESCONOCIDA,2017-04-10,2017-07-02,0.23,False,True
642649,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,CENTRO DE DESARROLLO DE EMPRENDEDORES,2017-04-20,2017-04-28,0.02,False,True
642649,DECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2022-11-13,,3.84,True,False
642708,PROFESOR PREGRADO,DESCONOCIDA,2012-05-14,2013-05-13,1.0,True,False
642708,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2014-10-01,,11.96,True,False
642759,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,2015-05-01,2018-03-02,2.84,True,False
642759,TÉCNICO DE INVESTIGACIÓN 1 (TC),"VICERRECTORADO DE INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",2023-09-25,,2.98,True,False
642784,AUXILIAR DE ARCHIVO,DESCONOCIDA,2012-03-01,2012-12-31,0.83,True,False
642784,ASISTENTE EJECUTIVA 2,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-03-01,,10.54,True,False
642847,AYUDANTE DE SERVICIOS ADMINISTRATIVOS,DESCONOCIDA,2016-01-01,2019-06-06,3.43,True,False
642847,ASISTENTE EJECUTIVA 3,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-06-07,2026-01-01,6.57,True,False
642871,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,2023-03-01,2023-12-31,0.83,True,False
642871,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2024-06-03,2026-06-30,2.07,True,False
642876,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,2023-03-01,2023-12-31,0.83,True,False
642966,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-09-20,2023-12-31,0.28,True,False
642985,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,2023-03-01,2023-12-31,0.83,True,False
642985,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,DECANATO DE GRADO,2024-01-08,2024-12-31,0.98,True,False
643054,TÉCNICO DE INVESTIGACIÓN 3 (TC),CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2019-02-01,2021-09-01,2.58,True,False
643058,ASISTENTE DE LABORATORIO DE INVESTIGACIÓN,DESCONOCIDA,2019-12-02,2021-01-01,1.08,True,False
643061,TECNICO DOCENTE,FACULTAD DE CIENCIAS DE LA VIDA,2017-11-01,2018-01-31,0.25,False,False
643061,TÉCNICO DE LABORATORIO 4 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2018-04-01,2021-02-28,2.91,True,False
643117,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2025-10-01,2026-02-13,0.37,True,False
643117,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2026-08-05,,0.11,False,False
643166,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2017-04-07,2017-07-07,0.25,False,False
643166,ASISTENTE DE COMUNICACIÓN,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2025-06-02,,1.29,True,False
643204,ASISTENTE DE COMUNICACIÓN,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2023-07-03,2025-04-05,1.76,True,False
643247,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,FACULTAD DE CIENCIAS DE LA VIDA,2018-10-01,2018-12-31,0.25,False,False
643248,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2019-04-15,2022-12-31,3.71,True,False
643248,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-01-01,,3.71,True,False
643299,ASISTENTE EJECUTIVA 2,GERENCIA ADMINISTRATIVA,2019-11-05,2022-10-01,2.9,True,False
643304,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2020-10-01,2023-08-07,2.85,True,False
643308,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2019-05-01,,7.38,True,True
643308,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,2024-11-15,2024-12-31,0.13,False,True
643309,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-05-13,2026-02-13,6.76,True,False
643309,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2026-03-09,2026-05-03,0.15,False,False
643312,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-05-01,2024-04-14,5.95,True,False
643312,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2025-09-22,2025-12-31,0.27,True,False
643321,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2024-11-15,2024-12-31,0.13,False,False
643322,ANALISTA ADMINISTRATIVO,FACULTAD DE CIENCIAS DE LA VIDA,2019-04-01,2020-07-15,1.29,True,False
643333,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2019-01-01,2022-03-31,3.24,True,False
643337,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-09-20,,2.99,True,False
643351,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-10-10,2023-12-29,0.22,False,False
643361,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2022-04-04,,4.45,True,False
643377,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2023-10-03,2023-12-31,0.24,False,False
643378,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2023-01-25,4.32,True,False
643396,TÉCNICO DE INVESTIGACIÓN 2 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2024-11-11,,1.85,True,False
643421,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2019-09-30,2023-11-08,4.11,True,False
643421,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,2023-11-09,,2.85,True,False
643445,TÉCNICO DE INVESTIGACIÓN 1 (TC),DECANATO DE INVESTIGACIÓN,2021-06-09,2021-09-04,0.24,False,False
643480,TÉCNICO DE INVESTIGACIÓN 2 (TC),CENTRO DE INVESTIGACIÓN Y PROYECTOS APLICADOS A LAS CIENCIAS DE LA TIERRA,2023-07-25,2023-12-31,0.44,True,False
643480,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2025-05-12,2025-09-28,0.38,True,False
643480,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2025-09-29,,0.96,True,False
643498,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2018-05-01,2021-02-28,2.83,True,False
643562,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2021-09-24,2.98,True,False
643578,TÉCNICO DE LABORATORIO 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2023-10-03,2023-12-31,0.24,False,False
643587,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-05-13,2020-02-21,0.78,True,False
643587,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES,2021-05-25,2021-08-31,0.27,True,False
643647,TÉCNICO DE LABORATORIO 1 (TC),DECANATO DE GRADO,2022-01-03,,4.7,True,False
643656,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-07-01,2017-12-31,0.5,True,False
643656,TECNICO DOCENTE,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2018-09-21,0.72,True,False
643699,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-08-01,2024-06-30,7.91,True,False
643699,ANALISTA DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-07-01,2025-02-22,0.65,True,True
643699,ASISTENTE DE SOPORTE TÉCNICO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2025-02-22,,1.56,True,True
643705,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2018-10-01,2021-09-24,2.98,True,False
643715,TECNICO DOCENTE 1,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-05-01,2020-02-21,1.81,True,False
643723,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2019-05-13,2021-12-31,2.64,True,False
643723,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2022-01-20,2023-12-31,1.94,True,False
643726,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2020-02-22,,6.56,True,False
643742,TÉCNICO DE INVESTIGACIÓN 1 (TC),CENTRO DE TECNOLOGÍAS DE LA INFORMACIÓN,2019-01-01,2024-08-20,5.63,True,False
643773,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-10-03,2024-02-16,0.37,True,False
643789,PROFESOR NO TITULAR OCASIONAL (MT),DECANATO DE GRADO,2026-05-11,,0.35,True,False
643819,ASISTENTE DE COMUNICACIÓN SOCIAL,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2018-07-02,2021-07-01,3.0,True,False
643873,ASISTENTE ADMINISTRATIVO,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2021-09-01,,5.04,True,False
643899,TÉCNICO DOCENTE 4 (TC),DIRECCIÓN DE ADMISIONES,2021-05-25,2021-12-31,0.6,True,False
643899,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2023-05-29,,3.3,True,False
643995,TÉCNICO DE INVESTIGACIÓN 1 (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2023-10-03,2023-12-31,0.24,False,False
644047,PROFESOR PREGRADO,DESCONOCIDA,2012-05-14,2013-12-31,1.63,True,False
644047,PROFESOR NO TITULAR OCASIONAL (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2014-10-01,2019-09-27,4.99,True,False
644132,SECRETARIA,DECANATO DE INVESTIGACIÓN,2012-08-20,2014-12-31,2.36,True,False
644132,ANALISTA DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN,2015-01-01,,11.71,True,False
644133,TÉCNICO DE INVESTIGACIÓN 4 (TC),CENTRO NACIONAL DE ACUICULTURA E INVESTIGACIONES MARINAS,2019-02-01,2020-08-31,1.58,True,False
644134,ASISTENTE ADMINISTRATIVO-FINANCIERO,DESCONOCIDA,2012-08-01,2013-12-31,1.42,True,False
644134,"SUPERVISOR DE PROCESOS PRODUCTIVOS, OPERATIVOS Y/O ESPECIALIZACIÒN INDUSTRIAL",CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,2014-08-01,2015-05-31,0.83,True,False
644134,ANALISTA ADMINISTRATIVO FINANCIERO DE CENTROS,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,2015-06-01,2015-10-19,0.38,True,False
644134,ANALISTA ADMINISTRATIVO FINANCIERO 3,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR,2017-04-01,,9.46,True,False
644141,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2023-10-10,2024-02-18,0.36,True,False
644141,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2024-09-30,,1.96,True,False
644153,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2023-05-15,,3.34,True,False
644158,TECNICO DOCENTE 1,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2019-05-01,2020-05-31,1.08,True,False
644158,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE ACTIVIDADES,CENTRO DE INFORMACIÓN BIBLIOTECARIA,2024-01-08,2024-12-31,0.98,True,False
644158,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,2025-03-05,,1.53,True,False
